Info 0    [16:09:46.090] Starting TS Server
Info 3230 [16:40:48.745] Different program with same set of files:: structureIsReused:: 2
Info 3231 [16:40:48.746] getCompletionData: Get current token: 0.006525993347167969
Info 3232 [16:40:48.746] getCompletionData: Is inside comment: 0.0455019474029541
Info 3233 [16:40:48.746] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 3234 [16:40:49.036] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3235 [16:40:49.040] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 494 structureChanged: false Elapsed: 3.267398953437805ms
Info 3236 [16:40:49.040] Different program with same set of files:: structureIsReused:: 2
Info 3237 [16:40:49.042] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3238 [16:40:49.046] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 495 structureChanged: false Elapsed: 3.2991859912872314ms
Info 3239 [16:40:49.046] Different program with same set of files:: structureIsReused:: 2
Info 3240 [16:40:49.448] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3241 [16:40:49.455] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 496 structureChanged: false Elapsed: 6.53246009349823ms
Info 3242 [16:40:49.455] Different program with same set of files:: structureIsReused:: 2
Info 3243 [16:40:49.455] getCompletionData: Get current token: 0.006567955017089844
Info 3244 [16:40:49.455] getCompletionData: Is inside comment: 0.036660075187683105
Info 3245 [16:40:49.455] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 3246 [16:40:50.284] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3247 [16:40:50.289] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 497 structureChanged: false Elapsed: 4.868461966514587ms
Info 3248 [16:40:50.290] Different program with same set of files:: structureIsReused:: 2
Info 3249 [16:40:51.550] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3250 [16:40:51.555] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 498 structureChanged: false Elapsed: 4.944247007369995ms
Info 3251 [16:40:51.555] Different program with same set of files:: structureIsReused:: 2
Info 3252 [16:40:51.559] getCompletionData: Get current token: 0.007737994194030762
Info 3253 [16:40:51.559] getCompletionData: Is inside comment: 0.03851306438446045
Info 3254 [16:40:51.559] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 3255 [16:40:51.849] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3256 [16:40:51.854] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 499 structureChanged: false Elapsed: 4.912239074707031ms
Info 3257 [16:40:51.854] Different program with same set of files:: structureIsReused:: 2
Info 3258 [16:40:52.406] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3259 [16:40:52.414] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 500 structureChanged: false Elapsed: 7.25888991355896ms
Info 3260 [16:40:52.414] Different program with same set of files:: structureIsReused:: 2
Info 3261 [16:40:53.775] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3262 [16:40:53.782] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 501 structureChanged: false Elapsed: 6.264739990234375ms
Info 3263 [16:40:53.782] Different program with same set of files:: structureIsReused:: 2
Info 3264 [16:40:53.782] getCompletionData: Get current token: 0.009596943855285645
Info 3265 [16:40:53.783] getCompletionData: Is inside comment: 0.146278977394104
Info 3266 [16:40:53.783] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 3267 [16:40:54.309] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3268 [16:40:54.321] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 502 structureChanged: false Elapsed: 11.678130984306335ms
Info 3269 [16:40:54.321] Different program with same set of files:: structureIsReused:: 2
Info 3270 [16:40:55.539] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3271 [16:40:55.544] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 503 structureChanged: false Elapsed: 4.520423054695129ms
Info 3272 [16:40:55.544] Different program with same set of files:: structureIsReused:: 2
Info 3273 [16:40:55.763] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3274 [16:40:55.770] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 504 structureChanged: false Elapsed: 6.662016034126282ms
Info 3275 [16:40:55.770] Different program with same set of files:: structureIsReused:: 2
Info 3276 [16:40:56.280] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3277 [16:40:56.284] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 505 structureChanged: false Elapsed: 3.629354953765869ms
Info 3278 [16:40:56.284] Different program with same set of files:: structureIsReused:: 2
Info 3279 [16:40:56.284] getCompletionData: Get current token: 0.005601048469543457
Info 3280 [16:40:56.285] getCompletionData: Is inside comment: 0.028056025505065918
Info 3281 [16:40:56.285] getCompletionData: Get previous token 1: 0.017771005630493164
Info 3282 [16:40:56.285] getCompletionData: Get previous token 2: 0.07396399974822998
Info 3283 [16:40:56.285] getCompletionsAtPosition: isCompletionListBlocker: 0.4643000364303589
Info 3284 [16:40:56.301] getSymbolsFromOtherSourceFileExports: Using cached list
Info 3285 [16:40:56.302] getCompletionData: Semantic work: 16.717239022254944
Info 3286 [16:40:56.310] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.253538966178894
Info 3287 [16:40:58.545] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3288 [16:40:58.548] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 506 structureChanged: false Elapsed: 3.4139299392700195ms
Info 3289 [16:40:58.549] Different program with same set of files:: structureIsReused:: 2
Info 3290 [16:40:58.549] getCompletionData: Get current token: 0.018509984016418457
Info 3291 [16:40:58.549] getCompletionData: Is inside comment: 0.047756075859069824
Info 3292 [16:40:58.549] getCompletionData: Get previous token 1: 0.020519018173217773
Info 3293 [16:40:58.549] getCompletionData: Get previous token 2: 0.06335198879241943
Info 3294 [16:40:58.550] getCompletionsAtPosition: isCompletionListBlocker: 0.012055039405822754
Info 3295 [16:40:58.553] getSymbolsFromOtherSourceFileExports: Recomputing list for details entry
Info 3296 [16:40:58.555] forEachExternalModuleToImportFrom: filtered out 0 modules by package.json contents
Info 3297 [16:40:58.568] getSymbolsFromOtherSourceFileExports: 14.144037961959839
Info 3298 [16:40:58.568] getCompletionData: Semantic work: 18.6928870677948
Info 3299 [16:40:58.570] getCompletionData: Get current token: 0.014586925506591797
Info 3300 [16:40:58.570] getCompletionData: Is inside comment: 0.045729994773864746
Info 3301 [16:40:58.571] getCompletionData: Get previous token 1: 0.02114105224609375
Info 3302 [16:40:58.571] getCompletionData: Get previous token 2: 0.028478026390075684
Info 3303 [16:40:58.571] getCompletionsAtPosition: isCompletionListBlocker: 0.012575984001159668
Info 3304 [16:40:58.575] getSymbolsFromOtherSourceFileExports: Recomputing list for details entry
Info 3305 [16:40:58.575] forEachExternalModuleToImportFrom: filtered out 0 modules by package.json contents
Info 3306 [16:40:58.580] getSymbolsFromOtherSourceFileExports: 4.375741004943848
Info 3307 [16:40:58.581] getCompletionData: Semantic work: 9.83657705783844
Info 3308 [16:40:59.090] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3309 [16:40:59.096] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 507 structureChanged: false Elapsed: 6.372979998588562ms
Info 3310 [16:40:59.096] Different program with same set of files:: structureIsReused:: 2
Info 3311 [16:41:01.899] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3312 [16:41:01.905] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 508 structureChanged: false Elapsed: 5.969972014427185ms
Info 3313 [16:41:01.905] Different program with same set of files:: structureIsReused:: 2
Info 3314 [16:41:01.906] getCompletionData: Get current token: 0.0075539350509643555
Info 3315 [16:41:01.906] getCompletionData: Is inside comment: 0.004133939743041992
Info 3316 [16:41:01.906] getCompletionData: Get previous token 1: 0.03176593780517578
Info 3317 [16:41:01.906] getCompletionsAtPosition: isCompletionListBlocker: 0.0034090280532836914
Info 3318 [16:41:01.918] getCompletionData: Semantic work: 12.048920035362244
Info 3319 [16:41:01.918] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.002001047134399414
Info 3320 [16:41:02.517] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3321 [16:41:02.524] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 509 structureChanged: false Elapsed: 6.486644983291626ms
Info 3322 [16:41:02.524] Different program with same set of files:: structureIsReused:: 2
Info 3323 [16:41:04.504] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3324 [16:41:04.514] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 510 structureChanged: false Elapsed: 10.168064951896667ms
Info 3325 [16:41:04.514] Different program with same set of files:: structureIsReused:: 2
Info 3326 [16:41:07.148] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3327 [16:41:07.156] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 511 structureChanged: false Elapsed: 7.894366025924683ms
Info 3328 [16:41:07.156] Different program with same set of files:: structureIsReused:: 2
Info 3329 [16:41:07.156] getCompletionData: Get current token: 0.016090989112854004
Info 3330 [16:41:07.156] getCompletionData: Is inside comment: 0.03313601016998291
Info 3331 [16:41:07.156] getCompletionData: Get previous token 1: 0.02296900749206543
Info 3332 [16:41:07.156] getCompletionsAtPosition: isCompletionListBlocker: 0.004310011863708496
Info 3333 [16:41:07.171] getCompletionData: Semantic work: 14.42633593082428
Info 3334 [16:41:07.172] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.9616659879684448
Info 3335 [16:41:07.726] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3336 [16:41:07.733] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 512 structureChanged: false Elapsed: 6.881516098976135ms
Info 3337 [16:41:07.733] Different program with same set of files:: structureIsReused:: 2
Info 3338 [16:41:08.734] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3339 [16:41:08.739] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 513 structureChanged: false Elapsed: 5.286766052246094ms
Info 3340 [16:41:08.739] Different program with same set of files:: structureIsReused:: 2
Info 3341 [16:41:09.238] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3342 [16:41:09.242] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 514 structureChanged: false Elapsed: 4.595876932144165ms
Info 3343 [16:41:09.243] Different program with same set of files:: structureIsReused:: 2
Info 3344 [16:41:10.661] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3345 [16:41:10.666] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 515 structureChanged: false Elapsed: 4.827571988105774ms
Info 3346 [16:41:10.666] Different program with same set of files:: structureIsReused:: 2
Info 3347 [16:41:10.667] getCompletionData: Get current token: 0.011973977088928223
Info 3348 [16:41:10.667] getCompletionData: Is inside comment: 0.037484049797058105
Info 3349 [16:41:10.668] getCompletionData: Get previous token 1: 0.09684193134307861
Info 3350 [16:41:10.668] getCompletionData: Get previous token 2: 0.04695093631744385
Info 3351 [16:41:10.668] getCompletionsAtPosition: isCompletionListBlocker: 0.21145498752593994
Info 3352 [16:41:10.677] getSymbolsFromOtherSourceFileExports: Using cached list
Info 3353 [16:41:10.677] getCompletionData: Semantic work: 8.840452909469604
Info 3354 [16:41:10.684] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.990074992179871
Info 3355 [16:41:11.283] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3356 [16:41:11.288] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 516 structureChanged: false Elapsed: 4.316397070884705ms
Info 3357 [16:41:11.288] Different program with same set of files:: structureIsReused:: 2
Info 3358 [16:41:11.288] getCompletionData: Get current token: 0.01103508472442627
Info 3359 [16:41:11.288] getCompletionData: Is inside comment: 0.03800499439239502
Info 3360 [16:41:11.288] getCompletionData: Get previous token 1: 0.027207016944885254
Info 3361 [16:41:11.288] getCompletionsAtPosition: isCompletionListBlocker: 0.004155993461608887
Info 3362 [16:41:11.299] getCompletionData: Semantic work: 10.810965061187744
Info 3363 [16:41:11.300] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.0016840696334838867
Info 3364 [16:41:11.900] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3365 [16:41:11.905] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 517 structureChanged: false Elapsed: 5.151156902313232ms
Info 3366 [16:41:11.905] Different program with same set of files:: structureIsReused:: 2
Info 3367 [16:41:13.239] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3368 [16:41:13.243] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 518 structureChanged: false Elapsed: 4.283252954483032ms
Info 3369 [16:41:13.243] Different program with same set of files:: structureIsReused:: 2
Info 3370 [16:41:15.987] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3371 [16:41:15.992] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 519 structureChanged: false Elapsed: 4.894324064254761ms
